country,date,daily_vaccinations,total_vaccinations_per_hundred,vaccines
Gibraltar,2021-02-09,804,62.39,Pfizer/BioNTech
Gibraltar,2021-02-10,832,65.3,Pfizer/BioNTech
Gibraltar,2021-02-11,845,68.57,Pfizer/BioNTech
Gibraltar,2021-02-12,846,71.81,Pfizer/BioNTech
Gibraltar,2021-02-13,888,75.06,Pfizer/BioNTech
Gibraltar,2021-02-14,981,77,Pfizer/BioNTech
Gibraltar,2021-02-15,905,78.3,Pfizer/BioNTech
Gibraltar,2021-02-16,859,80.24,Pfizer/BioNTech
Gibraltar,2021-02-17,813,82.18,Pfizer/BioNTech
Gibraltar,2021-02-18,811,85.42,Pfizer/BioNTech
Gibraltar,2021-02-19,734,87.07,Pfizer/BioNTech
Gibraltar,2021-02-20,578,87.07,Pfizer/BioNTech
Gibraltar,2021-02-21,642,90.33,Pfizer/BioNTech
Gibraltar,2021-02-22,750,93.89,Pfizer/BioNTech
Gibraltar,2021-02-23,810,97.07,Pfizer/BioNTech
Gibraltar,2021-02-24,812,99.05,Pfizer/BioNTech
Gibraltar,2021-02-25,832,102.7,Pfizer/BioNTech
Gibraltar,2021-02-26,937,106.53,Pfizer/BioNTech
Gibraltar,2021-02-27,1068,109.25,Pfizer/BioNTech
Gibraltar,2021-02-28,911,109.25,Pfizer/BioNTech
Gibraltar,2021-03-01,829,,Pfizer/BioNTech
Gibraltar,2021-03-02,764,112.96,Pfizer/BioNTech
Gibraltar,2021-03-03,850,116.71,Pfizer/BioNTech
Gibraltar,2021-03-04,865,120.66,Pfizer/BioNTech
Gibraltar,2021-03-05,775,122.64,Pfizer/BioNTech
Gibraltar,2021-03-06,820,126.29,Pfizer/BioNTech
Gibraltar,2021-03-07,986,129.74,Pfizer/BioNTech
Gibraltar,2021-03-08,897,129.74,Pfizer/BioNTech
Gibraltar,2021-03-09,883,131.31,Pfizer/BioNTech
Gibraltar,2021-03-10,796,133.25,Pfizer/BioNTech
Gibraltar,2021-03-11,606,133.25,Pfizer/BioNTech
Gibraltar,2021-03-12,596,135.02,Pfizer/BioNTech
Gibraltar,2021-03-13,513,136.94,Pfizer/BioNTech
Gibraltar,2021-03-14,346,136.94,Pfizer/BioNTech
Gibraltar,2021-03-15,500,140.13,Pfizer/BioNTech
Gibraltar,2021-03-16,579,143.35,Pfizer/BioNTech
Gibraltar,2021-03-17,633,146.41,Pfizer/BioNTech
Gibraltar,2021-03-18,727,148.35,Pfizer/BioNTech
Gibraltar,2021-03-19,811,151.86,Pfizer/BioNTech
Gibraltar,2021-03-20,885,155.33,Pfizer/BioNTech
Gibraltar,2021-03-21,1005,157.82,Pfizer/BioNTech
Gibraltar,2021-03-22,852,157.82,Pfizer/BioNTech
Gibraltar,2021-03-23,795,159.87,Pfizer/BioNTech
Gibraltar,2021-03-24,751,162.02,Pfizer/BioNTech
Gibraltar,2021-03-25,842,165.85,Pfizer/BioNTech
Gibraltar,2021-03-26,768,167.81,Pfizer/BioNTech
Gibraltar,2021-03-27,759,171.1,Pfizer/BioNTech
Gibraltar,2021-03-28,798,174.4,Pfizer/BioNTech
Greece,2020-12-28,,0,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2020-12-29,630,0.01,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2020-12-30,638,0.02,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2020-12-31,631,0.02,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-01,539,0.02,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-02,540,0.03,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-03,570,0.04,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-04,1411,0.1,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-05,2222,0.16,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-06,2699,0.2,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-07,3444,0.25,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-08,4667,0.34,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-09,5325,0.39,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-10,5825,0.43,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-11,5674,0.48,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-12,5692,0.54,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-13,6331,0.62,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-14,6359,0.68,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-15,5734,0.72,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-16,5709,0.77,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-17,5500,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-18,5122,0.82,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-19,5426,0.91,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-20,6414,1.05,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-21,7853,1.21,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-22,9781,1.38,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-23,11387,1.54,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-24,12412,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-25,13436,1.73,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-26,14757,1.9,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-27,15173,2.07,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-28,15480,2.25,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-29,15641,2.43,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-30,15884,2.6,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-01-31,16075,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-01,16267,2.82,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-02,16839,3.03,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-03,17440,3.24,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-04,17920,3.45,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-05,18110,3.65,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-06,18081,3.82,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-07,17880,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-08,17678,4.01,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-09,17463,4.2,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-10,17345,4.41,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-11,17528,4.63,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-12,17986,4.85,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-13,18359,5.05,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-14,18978,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-15,19597,5.32,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-16,19699,5.52,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-17,20590,5.79,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-18,21660,6.08,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-19,22616,6.37,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-20,23867,6.65,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-21,22384,6.69,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-22,25095,7.01,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-23,26694,7.32,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-24,27240,7.62,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-25,27476,7.93,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-26,27566,8.23,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-27,27484,8.5,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-02-28,29466,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-01,27254,8.84,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-02,27788,9.18,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-03,28152,9.51,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-04,28334,9.83,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-05,28857,10.16,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-06,29418,10.47,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-07,29343,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-08,29267,10.8,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-09,28750,11.11,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-10,28473,11.42,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-11,28240,11.73,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-12,27826,12.03,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-13,27389,12.31,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-14,25079,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-15,22768,12.33,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-16,22595,12.63,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-17,22145,12.91,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-18,21919,13.2,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-19,21854,13.5,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-20,21860,13.78,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-21,24043,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-22,26226,14.09,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-23,26705,14.42,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-24,27317,14.75,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-25,23039,14.75,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-26,23666,15.09,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-27,23964,15.39,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-28,23886,,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greece,2021-03-29,23808,15.69,Moderna  Oxford/AstraZeneca  Pfizer/BioNTech
Greenland,2021-01-27,,4.55,Pfizer/BioNTech
Greenland,2021-01-28,77,,Pfizer/BioNTech
Greenland,2021-01-29,77,,Pfizer/BioNTech
Greenland,2021-01-30,77,,Pfizer/BioNTech
Greenland,2021-01-31,77,,Pfizer/BioNTech
Greenland,2021-02-01,77,,Pfizer/BioNTech
Greenland,2021-02-02,77,,Pfizer/BioNTech
Greenland,2021-02-03,77,,Pfizer/BioNTech
Greenland,2021-02-04,77,,Pfizer/BioNTech
Greenland,2021-02-05,77,,Pfizer/BioNTech
Greenland,2021-02-06,77,,Pfizer/BioNTech
Greenland,2021-02-07,77,,Pfizer/BioNTech
Greenland,2021-02-08,77,,Pfizer/BioNTech
Greenland,2021-02-09,77,,Pfizer/BioNTech
Greenland,2021-02-10,77,,Pfizer/BioNTech
Greenland,2021-02-11,77,,Pfizer/BioNTech
Greenland,2021-02-12,77,,Pfizer/BioNTech
Greenland,2021-02-13,77,,Pfizer/BioNTech
Greenland,2021-02-14,77,,Pfizer/BioNTech
Greenland,2021-02-15,77,,Pfizer/BioNTech
Greenland,2021-02-16,77,,Pfizer/BioNTech
Greenland,2021-02-17,77,,Pfizer/BioNTech
Greenland,2021-02-18,77,,Pfizer/BioNTech
Greenland,2021-02-19,77,,Pfizer/BioNTech
Greenland,2021-02-20,77,,Pfizer/BioNTech
Greenland,2021-02-21,77,,Pfizer/BioNTech
Greenland,2021-02-22,77,,Pfizer/BioNTech
Greenland,2021-02-23,77,,Pfizer/BioNTech
Greenland,2021-02-24,77,,Pfizer/BioNTech
Greenland,2021-02-25,77,,Pfizer/BioNTech
Greenland,2021-02-26,77,,Pfizer/BioNTech
Greenland,2021-02-27,77,,Pfizer/BioNTech
Greenland,2021-02-28,77,,Pfizer/BioNTech
Greenland,2021-03-01,77,9.04,Pfizer/BioNTech
Grenada,2021-02-11,,0,Oxford/AstraZeneca
Grenada,2021-02-12,29,,Oxford/AstraZeneca
Grenada,2021-02-13,29,,Oxford/AstraZeneca
Grenada,2021-02-14,29,,Oxford/AstraZeneca
Grenada,2021-02-15,29,,Oxford/AstraZeneca
Grenada,2021-02-16,29,0.13,Oxford/AstraZeneca
Grenada,2021-02-17,72,,Oxford/AstraZeneca
Grenada,2021-02-18,102,,Oxford/AstraZeneca
Grenada,2021-02-19,139,,Oxford/AstraZeneca
Grenada,2021-02-20,176,,Oxford/AstraZeneca
Grenada,2021-02-21,212,,Oxford/AstraZeneca
Grenada,2021-02-22,249,,Oxford/AstraZeneca
Grenada,2021-02-23,285,,Oxford/AstraZeneca
Grenada,2021-02-24,285,,Oxford/AstraZeneca
Grenada,2021-02-25,285,,Oxford/AstraZeneca
Grenada,2021-02-26,285,2.67,Oxford/AstraZeneca
Grenada,2021-02-27,292,,Oxford/AstraZeneca
Grenada,2021-02-28,298,,Oxford/AstraZeneca
Grenada,2021-03-01,304,,Oxford/AstraZeneca
Grenada,2021-03-02,311,,Oxford/AstraZeneca
Grenada,2021-03-03,317,,Oxford/AstraZeneca
Grenada,2021-03-04,323,,Oxford/AstraZeneca
Grenada,2021-03-05,330,,Oxford/AstraZeneca
Grenada,2021-03-06,330,,Oxford/AstraZeneca
Grenada,2021-03-07,330,,Oxford/AstraZeneca
Grenada,2021-03-08,330,,Oxford/AstraZeneca
Grenada,2021-03-09,330,,Oxford/AstraZeneca
Grenada,2021-03-10,330,,Oxford/AstraZeneca
Grenada,2021-03-11,330,,Oxford/AstraZeneca
Grenada,2021-03-12,330,,Oxford/AstraZeneca
Grenada,2021-03-13,330,,Oxford/AstraZeneca
Grenada,2021-03-14,330,,Oxford/AstraZeneca
Grenada,2021-03-15,330,7.65,Oxford/AstraZeneca
Grenada,2021-03-16,302,,Oxford/AstraZeneca
Grenada,2021-03-17,274,,Oxford/AstraZeneca
Grenada,2021-03-18,246,,Oxford/AstraZeneca
Grenada,2021-03-19,218,,Oxford/AstraZeneca
Grenada,2021-03-20,191,,Oxford/AstraZeneca
Grenada,2021-03-21,163,,Oxford/AstraZeneca
Grenada,2021-03-22,135,,Oxford/AstraZeneca
Grenada,2021-03-23,135,,Oxford/AstraZeneca
Grenada,2021-03-24,135,8.73,Oxford/AstraZeneca
Guatemala,2021-02-25,,0,Moderna
Guatemala,2021-02-26,1112,,Moderna
Guatemala,2021-02-27,1112,0.01,Moderna
Guatemala,2021-02-28,775,,Moderna
Guatemala,2021-03-01,607,0.01,Moderna
Guatemala,2021-03-02,836,,Moderna
Guatemala,2021-03-03,988,,Moderna
Guatemala,2021-03-04,1098,,Moderna
Guatemala,2021-03-05,1189,,Moderna
Guatemala,2021-03-06,1280,,Moderna
Guatemala,2021-03-07,1516,,Moderna
Guatemala,2021-03-08,1752,,Moderna
Guatemala,2021-03-09,1752,,Moderna
Guatemala,2021-03-10,1752,,Moderna
Guatemala,2021-03-11,1752,0.11,Moderna
Guatemala,2021-03-12,2728,0.16,Moderna
Guatemala,2021-03-13,2815,0.17,Moderna
Guatemala,2021-03-14,3040,0.19,Moderna
Guatemala,2021-03-15,3948,0.24,Moderna
Guatemala,2021-03-16,4527,0.27,Moderna
Guatemala,2021-03-17,5266,0.31,Moderna
Guatemala,2021-03-18,5748,0.34,Moderna
Guatemala,2021-03-19,5409,0.37,Moderna
Guatemala,2021-03-20,5423,0.38,Moderna
Guatemala,2021-03-21,5007,0.39,Moderna
Guatemala,2021-03-22,4296,0.4,Moderna
Guatemala,2021-03-23,4317,0.44,Moderna
Guatemala,2021-03-24,4002,0.46,Moderna
Guatemala,2021-03-25,4073,0.5,Moderna
Guatemala,2021-03-26,3646,0.51,Moderna
Guatemala,2021-03-27,3536,0.52,Moderna
Guatemala,2021-03-28,3572,0.53,Moderna
Guernsey,2021-01-24,,9.95,Pfizer/BioNTech
Guernsey,2021-01-25,604,,Pfizer/BioNTech
Guernsey,2021-01-26,604,,Pfizer/BioNTech
Guernsey,2021-01-27,604,,Pfizer/BioNTech
Guernsey,2021-01-28,604,,Pfizer/BioNTech
Guernsey,2021-01-29,604,,Pfizer/BioNTech
Guernsey,2021-01-30,604,,Pfizer/BioNTech
Guernsey,2021-01-31,604,,Pfizer/BioNTech
Guernsey,2021-02-01,604,,Pfizer/BioNTech
Guernsey,2021-02-02,604,,Pfizer/BioNTech
Guernsey,2021-02-03,604,,Pfizer/BioNTech
Guernsey,2021-02-04,604,,Pfizer/BioNTech
Guernsey,2021-02-05,604,,Pfizer/BioNTech
Guernsey,2021-02-06,604,,Pfizer/BioNTech
Guernsey,2021-02-07,604,22.57,Pfizer/BioNTech
Guernsey,2021-02-08,603,,Pfizer/BioNTech
Guernsey,2021-02-09,601,,Pfizer/BioNTech
Guernsey,2021-02-10,599,,Pfizer/BioNTech
Guernsey,2021-02-11,598,,Pfizer/BioNTech
Guernsey,2021-02-12,596,,Pfizer/BioNTech
Guernsey,2021-02-13,594,,Pfizer/BioNTech
Guernsey,2021-02-14,593,28.76,Pfizer/BioNTech
Guernsey,2021-02-15,520,,Pfizer/BioNTech
Guernsey,2021-02-16,448,,Pfizer/BioNTech
Guernsey,2021-02-17,375,,Pfizer/BioNTech
Guernsey,2021-02-18,302,,Pfizer/BioNTech
Guernsey,2021-02-19,230,,Pfizer/BioNTech
Guernsey,2021-02-20,157,,Pfizer/BioNTech
Guernsey,2021-02-21,85,,Pfizer/BioNTech
Guernsey,2021-02-22,85,,Pfizer/BioNTech
Guernsey,2021-02-23,85,29.9,Pfizer/BioNTech
Guernsey,2021-02-24,113,,Pfizer/BioNTech
Guernsey,2021-02-25,142,,Pfizer/BioNTech
Guernsey,2021-02-26,170,,Pfizer/BioNTech
Guernsey,2021-02-27,199,,Pfizer/BioNTech
Guernsey,2021-02-28,228,,Pfizer/BioNTech
Guernsey,2021-03-01,256,,Pfizer/BioNTech
Guernsey,2021-03-02,285,32.87,Pfizer/BioNTech
Guernsey,2021-03-03,349,,Pfizer/BioNTech
Guernsey,2021-03-04,413,,Pfizer/BioNTech
Guernsey,2021-03-05,477,,Pfizer/BioNTech
Guernsey,2021-03-06,542,,Pfizer/BioNTech
Guernsey,2021-03-07,606,,Pfizer/BioNTech
Guernsey,2021-03-08,670,,Pfizer/BioNTech
Guernsey,2021-03-09,734,,Pfizer/BioNTech
Guernsey,2021-03-10,734,,Pfizer/BioNTech
Guernsey,2021-03-11,734,,Pfizer/BioNTech
Guernsey,2021-03-12,734,43.82,Pfizer/BioNTech
Guernsey,2021-03-13,663,,Pfizer/BioNTech
Guernsey,2021-03-14,592,,Pfizer/BioNTech
Guernsey,2021-03-15,521,,Pfizer/BioNTech
Guernsey,2021-03-16,450,,Pfizer/BioNTech
Guernsey,2021-03-17,379,,Pfizer/BioNTech
Guernsey,2021-03-18,307,,Pfizer/BioNTech
Guernsey,2021-03-19,236,,Pfizer/BioNTech
Guernsey,2021-03-20,236,,Pfizer/BioNTech
Guernsey,2021-03-21,236,,Pfizer/BioNTech
Guernsey,2021-03-22,236,,Pfizer/BioNTech
Guernsey,2021-03-23,236,,Pfizer/BioNTech
Guernsey,2021-03-24,236,,Pfizer/BioNTech
Guernsey,2021-03-25,236,,Pfizer/BioNTech
Guernsey,2021-03-26,236,,Pfizer/BioNTech
Guernsey,2021-03-27,236,,Pfizer/BioNTech
Guernsey,2021-03-28,236,,Pfizer/BioNTech
Guernsey,2021-03-29,236,49.81,Pfizer/BioNTech
Guinea,2021-03-19,,0.19,Sputnik V
Guinea,2021-03-20,2229,,Sputnik V
Guinea,2021-03-21,2229,,Sputnik V
Guinea,2021-03-22,2229,,Sputnik V
Guinea,2021-03-23,2229,0.26,Sputnik V
Guyana,2021-02-11,,0,Oxford/AstraZeneca
Guyana,2021-02-12,167,,Oxford/AstraZeneca
Guyana,2021-02-13,167,,Oxford/AstraZeneca
Guyana,2021-02-14,167,,Oxford/AstraZeneca
Guyana,2021-02-15,167,0.08,Oxford/AstraZeneca
Guyana,2021-02-16,167,,Oxford/AstraZeneca
Guyana,2021-02-17,168,,Oxford/AstraZeneca
Guyana,2021-02-18,168,,Oxford/AstraZeneca
Guyana,2021-02-19,168,,Oxford/AstraZeneca
Guyana,2021-02-20,169,,Oxford/AstraZeneca
Guyana,2021-02-21,169,,Oxford/AstraZeneca
Guyana,2021-02-22,169,0.24,Oxford/AstraZeneca
Guyana,2021-02-23,223,,Oxford/AstraZeneca
Guyana,2021-02-24,277,,Oxford/AstraZeneca
Guyana,2021-02-25,331,,Oxford/AstraZeneca
Guyana,2021-02-26,385,,Oxford/AstraZeneca
Guyana,2021-02-27,439,,Oxford/AstraZeneca
Guyana,2021-02-28,493,,Oxford/AstraZeneca
Guyana,2021-03-01,547,,Oxford/AstraZeneca
Guyana,2021-03-02,547,,Oxford/AstraZeneca
Guyana,2021-03-03,547,,Oxford/AstraZeneca
Guyana,2021-03-04,547,,Oxford/AstraZeneca
Guyana,2021-03-05,547,,Oxford/AstraZeneca
Guyana,2021-03-06,547,,Oxford/AstraZeneca
Guyana,2021-03-07,547,,Oxford/AstraZeneca
Guyana,2021-03-08,547,,Oxford/AstraZeneca
Guyana,2021-03-09,547,,Oxford/AstraZeneca
Guyana,2021-03-10,547,,Oxford/AstraZeneca
Guyana,2021-03-11,547,,Oxford/AstraZeneca
Guyana,2021-03-12,547,,Oxford/AstraZeneca
Guyana,2021-03-13,547,,Oxford/AstraZeneca
Guyana,2021-03-14,547,,Oxford/AstraZeneca
Guyana,2021-03-15,547,,Oxford/AstraZeneca
Guyana,2021-03-16,547,,Oxford/AstraZeneca
Guyana,2021-03-17,547,,Oxford/AstraZeneca
Guyana,2021-03-18,547,,Oxford/AstraZeneca
Guyana,2021-03-19,547,1.97,Oxford/AstraZeneca
Honduras,2021-02-28,,0.03,Moderna  Oxford/AstraZeneca
Honduras,2021-03-01,276,,Moderna  Oxford/AstraZeneca
Honduras,2021-03-02,276,,Moderna  Oxford/AstraZeneca
Honduras,2021-03-03,276,,Moderna  Oxford/AstraZeneca
Honduras,2021-03-04,276,,Moderna  Oxford/AstraZeneca
Honduras,2021-03-05,276,,Moderna  Oxford/AstraZeneca
Honduras,2021-03-06,276,,Moderna  Oxford/AstraZeneca
Honduras,2021-03-07,276,,Moderna  Oxford/AstraZeneca
Honduras,2021-03-08,276,,Moderna  Oxford/AstraZeneca
Honduras,2021-03-09,276,,Moderna  Oxford/AstraZeneca
Honduras,2021-03-10,276,,Moderna  Oxford/AstraZeneca
Honduras,2021-03-11,276,,Moderna  Oxford/AstraZeneca
Honduras,2021-03-12,276,,Moderna  Oxford/AstraZeneca
Honduras,2021-03-13,276,,Moderna  Oxford/AstraZeneca
Honduras,2021-03-14,276,,Moderna  Oxford/AstraZeneca
Honduras,2021-03-15,276,,Moderna  Oxford/AstraZeneca
Honduras,2021-03-16,276,0.07,Moderna  Oxford/AstraZeneca
Honduras,2021-03-17,3304,0.29,Moderna  Oxford/AstraZeneca
Honduras,2021-03-18,3889,,Moderna  Oxford/AstraZeneca
Honduras,2021-03-19,4474,0.38,Moderna  Oxford/AstraZeneca
Honduras,2021-03-20,4846,,Moderna  Oxford/AstraZeneca
Honduras,2021-03-21,5218,0.43,Moderna  Oxford/AstraZeneca
Hong Kong,2021-02-21,,0,Pfizer/BioNTech  Sinovac
Hong Kong,2021-02-22,1320,,Pfizer/BioNTech  Sinovac
Hong Kong,2021-02-23,1320,,Pfizer/BioNTech  Sinovac
Hong Kong,2021-02-24,1320,,Pfizer/BioNTech  Sinovac
Hong Kong,2021-02-25,1320,,Pfizer/BioNTech  Sinovac
Hong Kong,2021-02-26,1320,0.09,Pfizer/BioNTech  Sinovac
Hong Kong,2021-02-27,2267,0.18,Pfizer/BioNTech  Sinovac
Hong Kong,2021-02-28,2857,0.27,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-01,3669,0.36,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-02,5337,0.53,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-03,6834,0.69,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-04,8103,0.83,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-05,9386,0.96,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-06,10014,1.12,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-07,10429,1.24,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-08,10971,1.38,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-09,10500,1.51,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-10,11243,1.74,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-11,11971,1.94,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-12,12829,2.16,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-13,13329,2.36,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-14,13957,2.54,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-15,14600,2.75,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-16,16543,3.06,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-17,17629,3.39,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-18,18686,3.69,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-19,20286,4.06,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-20,21943,4.41,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-21,23386,4.73,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-22,24800,5.06,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-23,24814,5.38,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-24,22700,5.51,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-25,20614,5.61,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-26,18714,5.8,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-27,16943,5.99,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-28,15429,6.17,Pfizer/BioNTech  Sinovac
Hong Kong,2021-03-29,13643,6.34,Pfizer/BioNTech  Sinovac
